scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.20346114885942054,0.20346114885942054,0.20346114885942054,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2032.5,207.25732028776392,0.20051593356208225,0.20051593356208225,0.20051593356208225,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2047.5,208.7868946072308,0.1992874697644518,0.1992874697644518,0.1992874697644518,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2057.5,209.80661082020876,0.19847942273391733,0.19847942273391733,0.19847942273391733,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2082.5,212.35590135265358,0.1964966376890574,0.1964966376890574,0.1964966376890574,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2097.5,213.88547567212046,0.19533195587510535,0.19533195587510535,0.19533195587510535,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2107.5,214.9051918850984,0.19456566647791823,0.19456566647791823,0.19456566647791823,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2132.5,217.4544824175432,0.19268468680857567,0.19268468680857567,0.19268468680857567,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2147.5,218.9840567370101,0.1915793686438408,0.1915793686438408,0.1915793686438408,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2157.5,220.00377294998802,0.19085196085223002,0.19085196085223002,0.19085196085223002,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2182.5,222.55306348243286,0.18906583040568575,0.18906583040568575,0.18906583040568575,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2190.0,223.3178506421663,0.1885388388335065,0.1885388388335065,0.1885388388335065,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2197.5,224.08263780189975,0.188015856421642,0.188015856421642,0.188015856421642,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2202.5,224.5924959083887,0.18766940856638406,0.18766940856638406,0.18766940856638406,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2207.5,225.10235401487768,0.18732471238253953,0.18732471238253953,0.18732471238253953,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2215.0,225.8671411746111,0.18681092654181633,0.18681092654181633,0.18681092654181633,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2227.5,227.14178644083353,0.1859632084459559,0.1859632084459559,0.1859632084459559,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2232.5,227.6516445473225,0.18562709460731325,0.18562709460731325,0.18562709460731325,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2240.0,228.41643170705595,0.18512607407910325,0.18512607407910325,0.18512607407910325,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2247.5,229.18121886678938,0.1846288001867697,0.1846288001867697,0.1846288001867697,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2252.5,229.69107697327834,0.18429934724155245,0.18429934724155245,0.18429934724155245,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2257.5,230.2009350797673,0.18397153188904616,0.18397153188904616,0.18397153188904616,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2265.0,230.96572223950076,0.18348285562321562,0.18348285562321562,0.18348285562321562,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2268.75,231.34811581936748,0.18323987871347328,0.18323987871347328,0.18323987871347328,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2275.0,231.9854384524787,0.1828369183116443,0.1828369183116443,0.1828369183116443,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2277.5,232.24036750572319,0.1826764306968829,0.1826764306968829,0.1826764306968829,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2281.25,232.6227610855899,0.18243644148468358,0.18243644148468358,0.18243644148468358,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2282.5,232.75022561221215,0.18235664235292023,0.18235664235292023,0.18235664235292023,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2287.5,233.2600837187011,0.18203842787541993,0.18203842787541993,0.18203842787541993,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2290.0,233.51501277194558,0.18187990761497785,0.18187990761497785,0.18187990761497785,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2293.75,233.8974063518123,0.181642857348559,0.181642857348559,0.181642857348559,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2297.5,234.27979993167904,0.18140667941774422,0.18140667941774422,0.18140667941774422,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2300.0,234.5347289849235,0.181249709987668,0.181249709987668,0.181249709987668,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2302.5,234.789658038168,0.18109312510967596,0.18109312510967596,0.18109312510967596,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,3,2306.25,235.17205161803471,0.18085896609221072,0.18085896609221072,0.18085896609221072,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2307.5,235.29951614465696,0.18078110401035033,0.18078110401035033,0.18078110401035033,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,4,2308.125,235.3632484079681,0.18074220868042098,0.18074220868042098,0.18074220868042098,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
